area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
39073,2,10,71,0,2024,2,,9,185,191,206,3787688,0,0,1502,,2.58,0.78,0.8,0.87,1.58,0,0,1.94,,-3,-25,1,0.5,2,1.1,15,7.9,1024259,37.1,0,0,0,0,371,32.8
39073,3,10,71,0,2024,2,,53,1494,1482,1434,19205380,15325,211,1005,,6.39,2.03,1.99,1.98,3.06,0.08,0.11,1.53,,0,0,47,3.2,16,1.1,3,0.2,2384212,14.2,-660,-4.1,17,8.8,111,12.4
39073,5,10,71,0,2024,2,,520,5905,6007,6044,47210462,11310676,332728,607,,0.91,0.91,0.91,0.91,0.78,1.02,1.01,0.86,,-2,-0.4,457,8.4,467,8.4,332,5.8,3528238,8.1,663244,6.2,90030,37.1,3,0.5
39075,0,10,70,0,2024,2,,1530,21480,21818,21988,286634252,28853630,578270,1013,,1,1,1,1,1,1,1,1,,-7,-0.5,399,1.9,506,2.4,461,2.1,16191310,6,-358506,-1.2,28949,5.3,37,3.8
39075,1,10,71,0,2024,2,,14,59,61,58,1035661,0,0,1343,,1.82,0.14,0.15,0.14,0.14,0,0,0.96,,-2,-12.5,2,3.5,5,8.9,2,3.6,72364,7.5,0,0,0,0,28,2.1
39075,2,10,71,0,2024,2,,5,39,40,40,737653,0,0,1430,,0.55,0.06,0.06,0.06,0.08,0,0,1.29,,-2,-28.6,0,0,0,0,0,0,116499,18.8,0,0,0,0,225,18.7
39075,3,10,71,0,2024,2,,61,1428,1458,1424,17015935,29718,267,911,,2.83,0.69,0.69,0.69,0.67,0.06,0.08,0.97,,1,1.7,15,1.1,47,3.3,65,4.8,1096078,6.9,17469,142.6,169,172.4,33,3.8
39075,5,10,71,0,2024,2,,1450,19954,20259,20466,267845003,28823912,578003,1019,,0.97,1.09,1.09,1.09,1.1,1.02,1.01,1.01,,-4,-0.3,382,2,454,2.3,394,2,14906369,5.9,-375975,-1.3,28780,5.2,37,3.8
39077,0,10,70,0,2024,2,,1408,21336,21698,21733,278825406,28791952,1140382,993,,1,1,1,1,1,1,1,1,,0,0,-334,-1.5,-359,-1.6,-408,-1.8,5161557,1.9,-1533053,-5.1,-11166,-1,34,3.5
39077,1,10,71,0,2024,2,,13,125,117,117,1899265,0,0,1221,,1.84,0.3,0.28,0.28,0.26,0,0,0.89,,-1,-7.1,3,2.5,-11,-8.6,-4,-3.3,29447,1.6,0,0,0,0,58,5
39077,2,10,71,0,2024,2,,11,75,75,75,1641431,0,0,1684,,1.32,0.11,0.11,0.11,0.17,0,0,1.55,,0,0,0,0,-1,-1.3,1,1.4,382123,30.3,0,0,0,0,392,30.3
39077,3,10,71,0,2024,2,,108,2314,2362,2271,28883576,8840,88,959,,5.44,1.13,1.13,1.11,1.17,0.02,0.01,1.04,,1,0.9,22,1,59,2.6,11,0.5,1682900,6.2,8840,100,88,100,43,4.7
39077,5,10,71,0,2024,2,,1276,18822,19144,19270,246401134,28783112,1140294,993,,0.93,1.03,1.03,1.04,1.04,1.02,1.01,1,,0,0,-359,-1.9,-406,-2.1,-416,-2.1,3067087,1.3,-1541893,-5.1,-11254,-1,32,3.3
39079,0,10,70,0,2024,2,,749,10185,10141,10183,112256888,15168054,421769,849,,1,1,1,1,1,1,1,1,,-3,-0.4,85,0.8,-174,-1.7,-114,-1.1,1767468,1.6,-439071,-2.8,-9824,-2.3,19,2.3
39079,1,10,71,0,2024,2,,7,74,71,70,1061112,0,0,1139,,1.86,0.38,0.36,0.36,0.36,0,0,0.97,,-1,-12.5,-3,-3.9,-5,-6.6,-7,-9.1,39502,3.9,0,0,0,0,114,11.1
39079,2,10,71,0,2024,2,,11,131,133,134,3057006,0,0,1773,,2.48,0.41,0.42,0.43,0.8,0,0,1.91,,-1,-8.3,-1,-0.8,2,1.5,2,1.5,765199,33.4,0,0,0,0,434,32.4
39079,3,10,71,0,2024,2,,76,1395,1399,1310,16006117,0,0,900,,7.2,1.42,1.43,1.37,1.61,0,0,1.14,,2,2.7,1,0.1,-10,-0.7,-54,-4,633613,4.1,0,0,0,0,49,5.8
39079,5,10,71,0,2024,2,,655,8585,8538,8669,92132653,15168054,421769,824,,0.9,0.99,0.99,0.99,0.96,1.03,1.01,0.97,,-3,-0.5,88,1,-161,-1.9,-55,-0.6,329154,0.4,-439071,-2.8,-9824,-2.3,7,0.9
39081,0,10,70,0,2024,2,,1397,20474,20415,19720,253902191,24575279,663252,967,,1,1,1,1,1,1,1,1,,-29,-2,-432,-2.1,-728,-3.4,-1212,-5.8,1590457,0.6,-1250084,-4.8,-1233,-0.2,43,4.7
39081,1,10,71,0,2024,2,,24,149,156,152,2489727,0,0,1257,,3.43,0.38,0.4,0.4,0.37,0,0,0.94,,-1,-4,-3,-2,7,4.7,3,2,78637,3.3,0,0,0,0,21,1.7
39081,2,10,71,0,2024,2,,9,74,75,79,1519151,0,0,1538,,1.09,0.12,0.12,0.13,0.18,0,0,1.45,,0,0,4,5.7,4,5.6,2,2.6,373260,32.6,0,0,0,0,325,26.8
39081,3,10,71,0,2024,2,,129,3423,3355,3070,38390176,95876,3837,900,,6.55,1.74,1.7,1.66,1.71,0.22,1.01,1,,0,0,-756,-18.1,-892,-21,-1052,-25.5,-2272310,-5.6,23205,31.9,725,23.3,152,20.3
39081,5,10,71,0,2024,2,,1235,16828,16829,16419,211503137,24479403,659415,975,,0.91,0.96,0.97,0.97,0.98,1.02,1,1.01,,-28,-2.2,323,2,153,0.9,-165,-1,3410870,1.6,-1273289,-4.9,-1958,-0.3,10,1
39083,0,10,70,0,2024,2,,1327,20771,20881,20874,279894486,24328098,641285,1033,,1,1,1,1,1,1,1,1,,11,0.8,544,2.7,576,2.8,448,2.2,13775096,5.2,610229,2.6,19220,3.1,26,2.6
39083,1,10,71,0,2024,2,,13,108,103,107,1624706,0,0,1179,,1.95,0.27,0.26,0.27,0.22,0,0,0.83,,-1,-7.1,3,2.9,-7,-6.4,-4,-3.6,50349,3.2,0,0,0,0,65,5.8
39083,2,10,71,0,2024,2,,8,239,236,238,4557380,0,0,1475,,1.02,0.37,0.36,0.37,0.48,0,0,1.3,,0,0,1,0.4,1,0.4,3,1.3,1066144,30.5,0,0,0,0,337,29.6
39083,3,10,71,0,2024,2,,91,2618,2621,2550,30870516,121556,1094,915,,4.86,1.31,1.3,1.3,1.24,0.29,0.3,0.95,,-1,-1.1,92,3.6,55,2.1,100,4.1,1746279,6,3732,3.2,151,16,24,2.7
39083,5,10,71,0,2024,2,,1215,17806,17921,17979,242841884,24206542,640191,1043,,0.94,1,1.01,1.01,1.02,1.02,1.01,1.01,,13,1.1,448,2.6,527,3,349,2,10912324,4.7,606497,2.6,19069,3.1,21,2.1
39085,0,10,70,0,2024,2,,6822,97958,99905,100114,1406730642,134242053,3684374,1089,,1,1,1,1,1,1,1,1,,43,0.6,890,0.9,1247,1.3,348,0.3,65771887,4.9,-1427831,-1.1,79170,2.2,42,4
39085,1,10,71,0,2024,2,,18,396,396,391,6972637,0,0,1360,,0.53,0.21,0.21,0.2,0.19,0,0,0.91,,0,0,-109,-21.6,-100,-20.2,-108,-21.6,-1902854,-21.4,0,0,0,0,-5,-0.4
39085,2,10,71,0,2024,2,,9,87,89,88,1722284,0,0,1505,,0.22,0.03,0.03,0.03,0.04,0,0,1.26,,-1,-10,7,8.8,6,7.2,3,3.5,413511,31.6,0,0,0,0,287,23.6
39085,3,10,71,0,2024,2,,214,9930,10022,9818,144011862,86914,930,1116,,2.22,1.05,1.04,1.04,1.15,0.04,0.04,1.1,,1,0.5,-159,-1.6,-266,-2.6,-266,-2.6,4822814,3.5,-24853,-22.2,-392,-29.7,62,5.9
39085,5,10,71,0,2024,2,,6581,87545,89398,89817,1254023859,134155139,3683444,1085,,0.99,1.05,1.05,1.05,1.05,1.02,1.01,1,,43,0.7,1151,1.3,1607,1.8,719,0.8,62438416,5.2,-1402978,-1,79562,2.2,41,3.9
39087,0,10,70,0,2024,2,,1001,13713,13784,13499,158494742,18873059,558544,892,,1,1,1,1,1,1,1,1,,-13,-1.3,138,1,96,0.7,-39,-0.3,5587502,3.7,-1323767,-6.6,-57492,-9.3,27,3.1
39087,1,10,71,0,2024,2,,12,128,126,125,2023316,0,0,1232,,2.39,0.48,0.47,0.48,0.48,0,0,1,,-1,-7.7,1,0.8,-2,-1.6,-3,-2.3,-46430,-2.2,0,0,0,0,-15,-1.2
39087,2,10,71,0,2024,2,,11,147,142,129,2708888,0,0,1496,,1.85,0.34,0.33,0.31,0.5,0,0,1.53,,0,0,-28,-16,-31,-17.9,-29,-18.4,277490,11.4,0,0,0,0,387,34.9
39087,3,10,71,0,2024,2,,75,2556,2618,2328,28677119,0,0,882,,5.31,1.94,1.97,1.84,2.04,0,0,1.07,,-1,-1.3,109,4.5,110,4.4,78,3.5,672033,2.4,0,0,0,0,-15,-1.7
39087,5,10,71,0,2024,2,,903,10882,10898,10917,125085419,18873059,558544,883,,0.93,0.93,0.93,0.94,0.93,1.03,1.01,0.99,,-11,-1.2,56,0.5,19,0.2,-85,-0.8,4684409,3.9,-1323767,-6.6,-57492,-9.3,33,3.9
39089,0,10,70,0,2024,2,,3959,70239,71610,71707,1003389447,102988164,2756469,1084,,1,1,1,1,1,1,1,1,,61,1.6,1187,1.7,1838,2.6,1618,2.3,88989510,9.7,4324490,4.4,360008,15,74,7.3
39089,1,10,71,0,2024,2,,24,397,397,399,7663104,0,0,1482,,1.21,0.29,0.29,0.29,0.29,0,0,0.99,,-2,-7.7,-287,-42,-293,-42.5,-296,-42.6,-6518224,-46,0,0,0,0,-100,-6.3
39089,2,10,71,0,2024,2,,17,1049,1065,1088,23246072,0,0,1675,,0.72,0.48,0.48,0.49,0.68,0,0,1.41,,1,6.2,-5,-0.5,0,0,13,1.2,5490649,30.9,0,0,0,0,392,30.6
39089,3,10,71,0,2024,2,,158,7390,7471,7319,102522912,134919,2414,1067,,2.83,1.09,1.08,1.09,1.15,0.08,0.15,1.06,,6,3.9,128,1.8,173,2.4,297,4.2,5508455,5.7,52326,63.4,1277,112.3,30,2.9
39089,5,10,71,0,2024,2,,3760,61403,62677,62901,869957359,102853245,2754055,1074,,0.97,1.02,1.03,1.02,1.02,1.02,1.01,1,,56,1.5,1351,2.2,1958,3.2,1604,2.6,84508630,10.8,4272164,4.3,358731,15,78,7.8
39091,0,10,70,0,2024,2,,1027,19143,19370,19553,265354018,20758154,453425,1055,,1,1,1,1,1,1,1,1,,2,0.2,61,0.3,-7,0,-111,-0.6,16736789,6.7,-3093503,-13,-12618,-2.7,68,6.9
39091,1,10,71,0,2024,2,,16,138,136,137,3006446,0,0,1688,,3.11,0.37,0.36,0.36,0.43,0,0,1.16,,-1,-5.9,17,14,15,12.4,14,11.4,594577,24.7,0,0,0,0,163,10.7
39091,2,10,71,0,2024,2,,7,87,97,105,1476483,0,0,1179,,1.15,0.15,0.16,0.17,0.16,0,0,1.02,,-1,-12.5,1,1.2,-1,-1,0,0,285177,23.9,0,0,0,0,228,24
39091,3,10,71,0,2024,2,,77,2312,2347,2291,27678327,18271,493,919,,5.32,1.25,1.26,1.25,1.18,0.05,0.19,0.94,,0,0,85,3.8,80,3.5,107,4.9,1330254,5,1128,6.6,30,6.5,8,0.9
39091,5,10,71,0,2024,2,,927,16606,16790,17020,233192762,20739883,452932,1067,,0.93,1.02,1.02,1.02,1.03,1.02,1.01,1.02,,4,0.4,-42,-0.3,-101,-0.6,-232,-1.3,14526781,6.6,-3094631,-13,-12648,-2.7,73,7.3
39093,0,10,70,0,2024,2,,6917,97701,99750,100297,1356695016,135906722,4083985,1052,,1,1,1,1,1,1,1,1,,80,1.2,167,0.2,559,0.6,175,0.2,78263531,6.1,-3138619,-2.3,-47741,-1.2,58,5.8
39093,1,10,71,0,2024,2,,27,1101,1101,1099,37407536,0,0,2615,,0.78,0.58,0.57,0.57,1.04,0,0,1.8,,0,0,-164,-13,-163,-12.9,-174,-13.7,-1627914,-4.2,0,0,0,0,246,10.4
39093,2,10,71,0,2024,2,,16,1114,1109,1108,24273944,0,0,1682,,0.39,0.36,0.36,0.36,0.53,0,0,1.46,,0,0,28,2.6,19,1.7,12,1.1,6014415,32.9,0,0,0,0,394,30.6
39093,3,10,71,0,2024,2,,272,13129,13325,13405,193173434,550575,6547,1118,,2.79,1.4,1.39,1.42,1.61,0.23,0.28,1.15,,-4,-1.4,166,1.3,188,1.4,201,1.5,8885746,4.8,2612,0.5,321,5.2,36,3.3
39093,5,10,71,0,2024,2,,6602,82357,84215,84685,1101840102,135356147,4077438,1012,,0.98,0.99,0.99,0.99,0.95,1.02,1.01,0.97,,84,1.3,137,0.2,515,0.6,136,0.2,64991284,6.3,-3141231,-2.3,-48062,-1.2,57,6
39095,0,10,70,0,2024,2,,10881,195723,197493,195876,2946049233,258001027,7326982,1154,,1,1,1,1,1,1,1,1,,-82,-0.7,-1157,-0.6,-1116,-0.6,-2290,-1.2,140113970,5,-1600825,-0.6,585837,8.7,63,5.8
39095,1,10,71,0,2024,2,,47,1787,1799,1793,34651442,0,0,1487,,0.86,0.47,0.47,0.47,0.44,0,0,0.94,,0,0,2,0.1,-6,-0.3,-13,-0.7,1356230,4.1,0,0,0,0,63,4.4
39095,2,10,71,0,2024,2,,30,6987,6748,6864,141260368,0,0,1583,,0.47,1.14,1.1,1.14,1.41,0,0,1.25,,-2,-6.2,82,1.2,87,1.3,39,0.6,13083852,10.2,0,0,0,0,132,9.1
39095,3,10,71,0,2024,2,,243,19061,19129,17776,287828682,382122,3797,1187,,1.58,1.01,1,0.97,1.1,0.08,0.09,1.11,,3,1.2,266,1.4,184,1,238,1.4,10694848,3.9,-73961,-16.2,-407,-9.7,30,2.6
39095,5,10,71,0,2024,2,,10561,167888,169817,169443,2482308741,257618905,7323185,1130,,1,1.01,1.01,1.01,0.99,1.02,1.01,0.98,,-83,-0.8,-1507,-0.9,-1381,-0.8,-2554,-1.5,114979040,4.9,-1526864,-0.6,586244,8.7,64,6
39097,0,10,70,0,2024,2,,1041,23438,23582,23482,316441528,33559884,861434,1036,,1,1,1,1,1,1,1,1,,11,1.1,688,3,121,0.5,-768,-3.2,39298585,14.2,-80500,-0.2,70798,9,128,14.1
39097,1,10,71,0,2024,2,,10,85,84,85,1439043,0,0,1307,,1.92,0.19,0.18,0.19,0.17,0,0,0.92,,-1,-9.1,4,4.9,-2,-2.3,-3,-3.4,46064,3.3,0,0,0,0,46,3.6
39097,2,10,71,0,2024,2,,13,1241,1253,1264,29474659,0,0,1810,,2.11,1.69,1.71,1.75,2.74,0,0,1.6,,-3,-18.8,115,10.2,105,9.1,112,9.7,9319761,46.2,0,0,0,0,452,33.3
39097,3,10,71,0,2024,2,,73,1823,1881,1820,25454933,26838,740,1063,,4.97,0.81,0.83,0.83,0.91,0.05,0.15,1.11,,0,0,59,3.3,36,2,-2,-0.1,1526095,6.4,8200,44,591,396.6,46,4.5
39097,5,10,71,0,2024,2,,945,20289,20364,20313,260072893,33533046,860694,984,,0.93,1.01,1.01,1.01,0.97,1.02,1.01,0.95,,15,1.6,510,2.6,-18,-0.1,-875,-4.1,28406665,12.3,-88700,-0.3,70207,8.9,113,13
39099,0,10,70,0,2024,2,,6230,93403,93930,93668,1150653251,135705645,3819685,945,,1,1,1,1,1,1,1,1,,-13,-0.2,216,0.2,-38,0,-285,-0.3,38262568,3.4,-3838520,-2.8,-10165,-0.3,32,3.5
39099,1,10,71,0,2024,2,,38,1180,1173,1175,21428289,0,0,1402,,1.22,0.65,0.65,0.65,0.7,0,0,1.08,,-1,-2.6,13,1.1,4,0.3,-9,-0.8,345306,1.6,0,0,0,0,20,1.4
39099,2,10,71,0,2024,2,,21,2364,2294,1959,39656249,0,0,1383,,0.57,0.81,0.79,0.68,1.02,0,0,1.34,,-1,-4.5,18,0.8,-30,-1.3,28,1.5,5132445,14.9,0,0,0,0,176,14.6
39099,3,10,71,0,2024,2,,200,9149,9196,8909,119347007,85020,1170,1011,,2.28,1.02,1.02,1.01,1.17,0.04,0.05,1.15,,5,2.6,-86,-0.9,-79,-0.9,-186,-2,3417840,2.9,22281,35.5,241,25.9,42,4.3
39099,5,10,71,0,2024,2,,5971,80710,81267,81625,970221706,135620625,3818515,919,,0.98,1.01,1.01,1.02,0.99,1.02,1.01,0.98,,-16,-0.3,271,0.3,67,0.1,-118,-0.1,29366977,3.1,-3860801,-2.8,-10406,-0.3,27,3
39101,0,10,70,0,2024,2,,1246,22928,23214,23012,305605263,25206980,521079,1020,,1,1,1,1,1,1,1,1,,11,0.9,-150,-0.6,17,0.1,-54,-0.2,16638818,5.8,-752049,-2.9,-21833,-4,58,6
39101,1,10,71,0,2024,2,,12,111,111,111,1664029,0,0,1153,,1.92,0.25,0.25,0.25,0.2,0,0,0.82,,-1,-7.7,-9,-7.5,-4,-3.5,-10,-8.3,-136,0,0,0,0,0,74,6.9
39101,2,10,71,0,2024,2,,12,608,608,606,13245001,0,0,1678,,1.63,0.85,0.84,0.86,1.28,0,0,1.5,,-1,-7.7,3,0.5,0,0,7,1.2,2861457,27.6,0,0,0,0,356,26.9
39101,3,10,71,0,2024,2,,91,3233,3254,3048,39951841,7904,174,967,,5.18,1.46,1.45,1.41,1.47,0.02,0.06,1.02,,0,0,80,2.5,79,2.5,-9,-0.3,2025823,5.3,-1164,-12.8,-35,-16.7,34,3.6
39101,5,10,71,0,2024,2,,1131,18976,19241,19247,250744392,25199076,520905,1007,,0.93,0.97,0.97,0.98,0.96,1.02,1.01,0.99,,13,1.2,-224,-1.2,-58,-0.3,-42,-0.2,11751674,4.9,-750885,-2.9,-21798,-4,53,5.6
39103,0,10,70,0,2024,2,,5208,62275,63976,64586,877374155,91782777,2391652,1061,,1,1,1,1,1,1,1,1,,76,1.5,937,1.5,1454,2.3,1167,1.8,44414017,5.3,-568494,-0.6,32126,1.4,35,3.4
39103,1,10,71,0,2024,2,,25,367,382,377,7426348,0,0,1522,,0.96,0.3,0.31,0.3,0.32,0,0,1.04,,-1,-3.8,-78,-17.5,-56,-12.8,-72,-16,-1072596,-12.6,0,0,0,0,50,3.4
39103,2,10,71,0,2024,2,,12,99,97,98,2095780,0,0,1645,,0.39,0.05,0.05,0.05,0.07,0,0,1.42,,-1,-7.7,0,0,1,1,-1,-1,433771,26.1,0,0,0,0,340,26.1
39103,3,10,71,0,2024,2,,158,6686,6754,6699,93619079,1109,10,1073,,2.15,1.12,1.1,1.1,1.2,0,0,1.09,,-2,-1.2,125,1.9,165,2.5,211,3.3,3156998,3.5,-98,-8.1,0,0,10,0.9
39103,5,10,71,0,2024,2,,5013,55123,56743,57412,774232948,91781668,2391642,1055,,0.99,1.04,1.04,1.04,1.04,1.03,1.01,1,,80,1.6,890,1.6,1344,2.4,1029,1.8,41895844,5.7,-568396,-0.6,32126,1.4,37,3.6
39105,0,10,70,0,2024,2,,359,3556,3592,3530,36539149,5249031,128169,790,,1,1,1,1,1,1,1,1,,-3,-0.8,-69,-1.9,-75,-2,-25,-0.7,493117,1.4,-375774,-6.7,-15332,-10.7,23,3
39105,1,10,71,0,2024,2,,11,60,59,59,813653,0,0,1055,,6.11,0.87,0.85,0.87,0.84,0,0,0.97,,-1,-8.3,3,5.3,1,1.7,0,0,62997,8.4,0,0,0,0,59,5.9
39105,2,10,71,0,2024,2,,5,36,37,39,608841,0,0,1254,,2.35,0.32,0.33,0.36,0.49,0,0,1.45,,0,0,2,5.9,2,5.7,2,5.4,119146,24.3,0,0,0,0,188,17.6
39105,3,10,71,0,2024,2,,45,961,956,914,11108650,131857,2252,906,,8.89,2.81,2.76,2.76,3.43,1.44,3.08,1.24,,-1,-2.2,-57,-5.6,-61,-6,-18,-1.9,118734,1.1,-22763,-14.7,-1519,-40.3,51,6
39105,5,10,71,0,2024,2,,298,2499,2540,2518,24008005,5117174,125917,733,,0.85,0.82,0.83,0.83,0.77,1,0.99,0.93,,-1,-0.3,-17,-0.7,-17,-0.7,-9,-0.4,192240,0.8,-353011,-6.5,-13813,-9.9,10,1.4
39107,0,10,70,0,2024,2,,1213,20540,20758,21008,245722806,24087218,456687,910,,1,1,1,1,1,1,1,1,,-4,-0.3,664,3.3,482,2.4,319,1.5,9398757,4,706130,3,31546,7.4,14,1.6
39107,1,10,71,0,2024,2,,13,83,83,83,1488232,0,0,1379,,2.14,0.21,0.21,0.2,0.23,0,0,1.1,,-1,-7.1,4,5.1,7,9.2,3,3.8,104839,7.6,0,0,0,0,21,1.5
39107,2,10,71,0,2024,2,,10,156,119,117,2146665,0,0,1264,,1.39,0.24,0.18,0.18,0.26,0,0,1.27,,-1,-9.1,-8,-4.9,3,2.6,-2,-1.7,164262,8.3,0,0,0,0,117,10.2
39107,3,10,71,0,2024,2,,85,2480,2501,2554,29755381,0,0,911,,4.97,1.25,1.25,1.29,1.37,0,0,1.08,,1,1.2,27,1.1,-42,-1.7,-27,-1,1243857,4.4,0,0,0,0,43,5
39107,5,10,71,0,2024,2,,1105,17821,18055,18254,212332528,24087218,456687,905,,0.93,1.02,1.02,1.01,1.02,1.03,1.01,1,,-3,-0.3,641,3.7,514,2.9,345,1.9,7885799,3.9,706130,3,31546,7.4,9,1
39109,0,10,70,0,2024,2,,2599,41425,42212,42029,559422440,55924650,1375674,1027,,1,1,1,1,1,1,1,1,,10,0.4,-229,-0.5,61,0.1,-15,0,20118857,3.7,-1511230,-2.6,40176,3,38,3.8
39109,1,10,71,0,2024,2,,16,194,191,198,3124225,0,0,1237,,1.23,0.24,0.23,0.24,0.21,0,0,0.87,,-2,-11.1,-6,-3,-9,-4.5,0,0,18633,0.6,0,0,0,0,39,3.3
39109,2,10,71,0,2024,2,,9,113,112,111,2645212,0,0,1817,,0.58,0.09,0.09,0.09,0.14,0,0,1.62,,0,0,1,0.9,0,0,-1,-0.9,637251,31.7,0,0,0,0,438,31.8
39109,3,10,71,0,2024,2,,129,4679,4819,4596,66965487,24672,518,1096,,3.52,1.17,1.18,1.16,1.35,0.03,0.07,1.15,,0,0,34,0.7,89,1.9,102,2.3,3757644,5.9,12044,95.4,240,86.3,44,4.2
39109,5,10,71,0,2024,2,,2445,36439,37090,37124,486687516,55899978,1375156,1015,,0.96,1.03,1.03,1.03,1.02,1.02,1.01,0.99,,12,0.5,-258,-0.7,-19,-0.1,-116,-0.3,15705329,3.3,-1523274,-2.7,39936,3,36,3.7
39111,0,10,70,0,2024,2,,376,2907,2905,2908,35478556,3805141,115966,939,,1,1,1,1,1,1,1,1,,-10,-2.6,-81,-2.7,-94,-3.1,-146,-4.8,-87182,-0.2,-779425,-17,-21720,-15.8,31,3.4
39111,1,10,71,0,2024,2,,9,50,50,46,754178,0,0,1192,,4.77,0.89,0.89,0.82,0.8,0,0,0.92,,-1,-10,5,11.1,3,6.4,-1,-2.1,15358,2.1,0,0,0,0,-35,-2.9
39111,2,10,71,0,2024,2,,6,41,40,40,704657,0,0,1344,,2.69,0.45,0.44,0.45,0.59,0,0,1.31,,-1,-14.3,1,2.5,0,0,-1,-2.4,130422,22.7,0,0,0,0,249,22.7
39111,3,10,71,0,2024,2,,57,747,742,761,10991589,36740,482,1127,,10.75,2.67,2.65,2.79,3.5,0.55,0.73,1.29,,0,0,30,4.2,25,3.5,20,2.7,1207715,12.3,10420,39.6,268,125.2,89,8.6
39111,5,10,71,0,2024,2,,304,2069,2073,2061,23028132,3768401,115484,857,,0.83,0.83,0.84,0.83,0.76,1.02,1,0.92,,-8,-2.6,-117,-5.4,-122,-5.6,-164,-7.4,-1440677,-5.9,-789845,-17.3,-21988,-16,2,0.2
39113,0,10,70,0,2024,2,,13213,249653,251225,251187,3728549861,291588016,6777169,1144,,1,1,1,1,1,1,1,1,,71,0.5,3394,1.4,2978,1.2,2145,0.9,174677813,4.9,-5593902,-1.9,156055,2.4,41,3.7
39113,1,10,71,0,2024,2,,50,4776,4755,4746,105992727,0,0,1713,,0.75,0.99,0.98,0.98,1.07,0,0,1.09,,-2,-3.8,99,2.1,10,0.2,-22,-0.5,7156569,7.2,0,0,0,0,106,6.6
39113,2,10,71,0,2024,2,,28,1000,999,995,24133152,0,0,1860,,0.36,0.13,0.13,0.13,0.19,0,0,1.48,,-1,-3.4,-21,-2.1,-34,-3.3,-37,-3.6,5042353,26.4,0,0,0,0,432,30.3
39113,3,10,71,0,2024,2,,384,25341,25680,25079,368177908,265365,3135,1116,,2.06,1.05,1.06,1.06,1.11,0.05,0.08,1.05,,-1,-0.3,642,2.6,557,2.2,712,2.9,17578575,5,24361,10.1,-102,-3.2,25,2.3
39113,5,10,71,0,2024,2,,12751,218536,219791,220367,3230246074,291322651,6774034,1132,,0.99,1.03,1.03,1.02,1.02,1.02,1.01,0.99,,75,0.6,2674,1.2,2445,1.1,1492,0.7,144900316,4.7,-5618263,-1.9,156157,2.4,40,3.7
39115,0,10,70,0,2024,2,,233,2956,3015,3008,34345559,3595679,120424,883,,1,1,1,1,1,1,1,1,,0,0,77,2.7,66,2.2,44,1.5,1723856,5.3,-82987,-2.3,2702,2.3,27,3.2
39115,1,10,71,0,2024,2,,5,46,45,47,665176,0,0,1112,,4.28,0.8,0.77,0.81,0.73,0,0,0.91,,-1,-16.7,1,2.2,0,0,2,4.4,29113,4.6,0,0,0,0,25,2.3
39115,2,10,71,0,2024,2,,6,73,81,85,1204502,0,0,1163,,4.35,0.79,0.87,0.92,1.03,0,0,1.2,,-2,-25,10,15.9,11,15.7,17,25,276044,29.7,0,0,0,0,97,9.1
39115,3,10,71,0,2024,2,,45,535,547,533,6239592,0,0,892,,13.7,1.88,1.88,1.89,2.05,0,0,1.09,,1,2.3,-13,-2.4,-16,-2.8,-18,-3.3,359213,6.1,0,0,0,0,76,9.3
39115,5,10,71,0,2024,2,,177,2302,2342,2343,26236289,3595679,120424,867,,0.78,0.91,0.91,0.91,0.9,1.03,1.01,0.99,,2,1.1,79,3.6,71,3.1,43,1.9,1059486,4.2,-82987,-2.3,2702,2.3,12,1.4
39117,0,10,70,0,2024,2,,572,5498,5623,5676,60098112,7647223,190420,826,,1,1,1,1,1,1,1,1,,0,0,247,4.7,296,5.6,339,6.4,3884256,6.9,522728,7.3,10977,6.1,11,1.3
39117,1,10,71,0,2024,2,,9,51,47,46,651219,0,0,1044,,3.14,0.48,0.43,0.42,0.41,0,0,0.92,,-1,-10,4,8.5,2,4.4,-1,-2.1,761,0.1,0,0,0,0,-36,-3.3
39117,2,10,71,0,2024,2,,7,65,67,68,1437973,0,0,1659,,2.07,0.38,0.38,0.39,0.7,0,0,1.83,,0,0,-1,-1.5,-1,-1.5,0,0,325549,29.3,0,0,0,0,388,30.5
39117,3,10,71,0,2024,2,,50,1474,1482,1398,15739332,75441,758,834,,6.2,2.79,2.73,2.62,2.95,0.57,0.7,1.09,,-1,-2,32,2.2,50,3.5,17,1.2,1020736,6.9,393,0.5,158,26.3,36,4.5
